HasURL,URLCount,FreeEmail,SubjectLength,BodyLength,KeywordCount,Label
1,24,0,20,3894,0,1
1,24,0,20,3895,0,1
1,24,0,20,3895,0,1
1,2,0,78,2224,1,0
1,1,0,35,70,0,1
0,0,0,63,971,0,1
1,17,0,56,2791,1,0
1,24,0,20,3918,0,1
1,1,0,48,174,0,1
1,1,0,33,72,0,1
1,24,0,20,3918,0,1
1,24,0,20,3895,0,1
1,2,0,48,621,0,0
1,7,0,34,2312,2,0
1,17,0,51,5350,1,0
0,0,0,16,339,0,0
0,0,0,45,1023,0,0
1,4,0,60,9759,0,0
1,6,0,27,1007,0,0
1,8,0,52,3282,0,0
1,1,0,24,178,0,1
1,1,0,60,131,1,1
1,1,0,18,111,0,1
1,2,0,32,366,0,0
1,2,0,38,149,0,1
1,1,0,54,174,0,1
1,1,1,37,312,0,0
1,1,0,50,222,0,1
1,24,0,20,3895,0,1
0,0,0,103,3624,0,0
1,1,0,31,70,0,1
1,2,0,33,177,1,1
1,27,0,36,39158,2,0
1,1,0,25,258,0,1
1,2,0,44,14697,0,0
1,24,0,20,3894,0,1
0,0,0,27,224,0,0
1,24,0,20,3895,0,1
1,24,0,20,3895,0,1
1,1,0,51,1016,0,0
0,0,0,4,34,0,1
1,3,0,35,631,0,0
1,1,0,37,965,1,1
1,24,0,20,3918,0,1
1,1,0,45,1003,1,0
0,0,0,19,219,0,1
0,0,0,39,595,2,1
0,0,0,26,98,0,1
1,1,0,25,182,0,1
1,1,0,44,659,0,0
0,0,0,45,722,0,0
1,1,0,24,84,0,1
1,1,0,26,67,0,1
1,2,0,48,4571,2,0
1,24,0,20,3918,0,1
1,1,0,28,482,0,0
0,0,0,43,175,1,1
1,1,0,39,667,0,0
1,1,0,24,76,0,1
1,1,0,35,78,0,1
0,0,0,48,312,1,1
1,1,0,16,50,0,1
1,3,0,45,1212,0,0
1,4,0,40,30310,1,0
1,2,0,24,164,0,1
1,24,0,20,3918,0,1
1,1,0,45,1334,0,0
1,1,0,18,90,0,1
1,2,0,26,5644,1,0
1,1,0,29,168,0,1
1,24,0,20,3918,0,1
0,0,0,45,737,0,0
1,1,0,29,200,0,1
1,5,0,32,2207,0,0
0,0,0,19,46,0,1
1,1,0,28,89,0,1
0,0,1,67,1413,2,0
0,0,0,18,90,0,1
1,1,0,32,1730,0,0
0,0,0,24,323,1,1
1,24,0,20,3918,0,1
0,0,0,23,119,0,1
1,3,1,77,18370,3,0
0,0,0,16,90,0,1
1,3,0,49,636,0,0
0,0,0,46,329,1,1
0,0,0,21,327,1,1
1,91,0,71,96490,3,0
1,3,0,49,3220,1,0
1,24,0,20,3918,0,1
1,4,1,48,856,0,0
1,1,0,33,366,0,1
1,1,0,45,3253,1,0
1,2,0,48,928,0,0
1,1,0,23,106,0,1
1,1,0,56,224,0,1
0,0,0,67,804,0,0
0,0,0,43,465,0,1
1,1,0,61,384,0,1
0,0,0,17,91,0,1
0,0,0,63,4503,0,0
1,1,0,44,164,0,1
1,2,0,53,3205,0,0
0,0,0,61,1184,0,0
1,2,0,25,148,0,1
0,0,0,19,1621,1,0
0,0,0,46,458,0,1
1,1,0,30,1182,1,0
0,0,0,35,254,0,1
1,24,0,20,3918,0,1
0,0,0,19,45,0,1
1,1,0,32,652,0,0
0,0,0,10,225,0,1
1,1,0,48,641,0,0
0,0,0,39,595,2,1
0,0,0,32,77,0,1
1,2,0,48,413,0,0
1,2,0,91,1400,0,0
1,2,0,39,1625,1,0
1,24,0,20,3895,0,1
1,1,0,24,79,0,1
1,1,0,23,496,1,0
1,1,0,29,163,0,1
0,0,0,40,429,0,1
1,1,0,25,336,0,1
1,1,0,65,200,0,1
1,1,0,55,337,0,1
1,24,0,20,3918,0,1
0,0,0,58,780,3,0
1,1,0,29,207,0,1
1,1,0,58,241,0,1
1,1,0,55,198,0,1
1,1,0,34,223,0,1
0,0,0,21,46,0,1
1,3,0,49,929,0,0
0,0,0,42,78,0,1
1,24,0,20,3895,0,1
1,3,0,48,560,0,0
1,1,0,28,173,0,1
0,0,0,17,90,0,1
1,1,0,42,147,0,1
1,1,0,24,454,0,1
1,1,0,73,922,1,1
0,0,0,22,45,0,1
1,2,0,24,834,0,0
1,24,0,20,3895,0,1
1,1,0,29,225,0,1
1,24,0,20,3895,0,1
0,0,0,84,142,1,1
0,0,0,16,263,0,1
1,1,0,35,196,0,1
1,24,0,20,3929,0,1
1,1,0,48,207,0,1
1,1,0,67,244,1,1
1,1,0,49,145,0,1
1,5,0,15,21861,3,0
0,0,0,22,55,0,1
1,2,0,15,4979,1,0
0,0,0,35,229,0,1
1,1,0,78,597,1,1
1,24,0,20,3894,0,1
1,1,0,33,259,0,1
1,24,0,20,3895,0,1
1,1,0,28,134,0,1
1,8,0,15,18257,1,0
1,1,0,30,275,0,1
1,1,0,27,373,0,1
1,9,0,15,13984,1,0
1,1,0,27,216,0,1
1,1,0,32,169,0,1
0,0,0,42,57,0,1
1,5,0,33,2200,0,0
0,0,0,48,137,0,1
1,0,0,3,543,1,1
0,0,1,37,291,0,1
0,0,0,32,336,1,1
0,0,0,59,119,1,1
1,24,0,20,3895,0,1
1,1,0,30,123,0,1
1,24,0,20,3895,0,1
1,1,0,26,102,0,1
1,1,0,37,239,0,1
1,1,0,25,225,0,1
1,1,0,37,108,0,1
1,24,0,20,3895,0,1
1,1,0,54,166,0,1
0,0,0,28,108,0,1
1,1,0,50,191,0,1
1,1,0,31,91,0,1
1,1,0,23,76,0,1
1,24,0,20,3895,0,1
1,24,0,20,3894,0,1
0,0,0,28,581,2,1
1,1,0,60,179,0,1
1,1,0,27,343,0,1
1,24,0,20,3895,0,1
0,0,0,28,60,0,1
1,1,0,56,181,0,1
0,0,0,66,74,0,1
1,1,0,23,174,0,1
1,1,0,34,641,0,1
1,1,0,44,647,0,1
1,1,0,25,153,1,1
1,1,0,18,78,0,1
0,0,0,53,659,0,0
0,0,0,38,280,0,1
1,3,0,30,5539,0,0
1,1,0,31,67,0,1
0,0,0,33,330,1,1
1,1,0,24,78,0,1
1,1,0,23,639,0,1
1,1,0,24,79,0,1
0,0,0,22,55,0,1
1,1,0,55,168,0,1
1,1,0,28,274,0,1
1,1,0,55,170,0,1
1,1,0,38,99,0,1
0,0,0,34,66,0,1
0,0,0,41,287,0,1
1,1,0,26,95,0,1
1,1,0,58,239,0,1
1,1,0,28,241,0,1
1,1,0,29,159,0,1
1,1,0,7,277,0,1
0,0,0,37,335,1,1
1,24,0,20,3918,0,1
0,0,0,81,126,1,1
1,1,0,44,173,0,1
1,1,0,15,71,0,1
0,0,0,18,210,0,1
1,1,0,34,109,0,1
0,0,0,20,68,0,1
1,1,0,37,211,0,1
1,1,0,25,175,0,1
0,0,0,32,585,2,1
1,1,0,39,96,0,1
0,0,0,39,588,2,1
0,0,0,52,292,0,1
1,1,0,23,167,0,1
1,1,0,67,182,0,1
0,0,0,19,238,0,1
1,24,0,20,3918,0,1
0,0,0,68,129,0,1
1,0,0,69,2815,2,0
0,0,0,60,129,0,1
0,0,0,75,85,0,1
1,1,0,50,155,0,1
1,2,0,71,1694,0,0
1,1,0,33,345,0,1
1,1,0,25,178,0,1
1,1,0,15,710,0,0
0,0,0,71,176,0,0
1,1,0,15,1071,1,0
1,1,0,61,760,1,0
1,1,0,15,136,0,1
1,1,0,42,641,0,1
0,0,0,45,678,0,0
0,0,0,31,285,0,1
1,24,0,20,3895,0,1
1,1,0,15,974,0,0
1,1,0,31,180,0,1
1,1,0,15,85,0,1
1,1,0,29,265,0,1
1,24,0,20,3918,0,1
1,10,0,41,2357,2,0
0,0,0,32,586,2,1
1,6,0,77,3164,1,0
0,0,0,16,316,1,1
0,0,0,25,642,2,1
1,3,0,45,2362,0,0
1,1,0,15,511,0,0
0,0,0,57,260,0,0
1,47,0,51,7481,2,0
0,0,0,68,63,0,1
1,1,0,56,699,1,1
1,4,0,36,2233,1,0
1,1,0,25,426,0,1
0,0,0,39,288,0,1
1,1,0,15,775,0,0
1,2,0,40,5937,1,0
1,1,0,59,411,0,0
1,2,0,61,447,0,0
1,2,0,48,2195,1,0
1,2,0,48,1298,0,0
1,2,0,86,3884,0,0
1,2,0,35,1484,1,0
1,1,0,26,158,0,1
1,1,0,38,114,0,1
1,1,0,58,1712,0,0
1,24,0,20,3894,0,1
1,1,0,21,114,0,1
1,1,0,39,112,0,1
1,1,0,57,2274,1,0
1,1,0,35,1409,1,0
0,0,0,32,638,1,1
1,1,0,39,106,0,1
1,2,0,48,423,0,0
0,0,0,27,210,0,1
0,0,0,2,53,0,1
0,0,0,61,579,2,1
0,0,0,46,66,0,1
1,1,0,33,80,0,1
1,1,0,37,55,0,1
0,0,0,39,644,2,1
0,0,0,60,651,2,1
0,0,0,28,77,0,1
0,0,0,25,656,2,1
1,1,0,20,146,0,1
1,1,0,33,174,0,1
1,1,0,31,110,0,1
1,1,0,46,207,0,1
1,1,0,17,77,0,1
1,1,0,16,60,0,1
1,1,0,35,167,0,1
1,2,0,35,148,0,1
1,1,0,55,201,0,1
1,0,0,3,545,0,1
0,0,0,21,576,2,1
1,24,0,20,3918,0,1
1,3,0,70,778,0,0
1,2,0,33,146,0,1
1,1,0,21,162,0,1
1,1,0,15,602,0,0
1,1,0,39,174,0,1
1,1,0,33,448,1,1
1,1,0,29,399,0,1
0,0,0,68,129,0,1
0,0,0,39,630,2,1
1,1,0,32,329,0,1
1,1,0,18,118,0,1
1,1,0,54,214,0,1
1,4,0,84,2654,1,0
1,1,0,62,168,0,1
0,0,1,52,443,0,0
1,1,0,79,3403,0,0
1,7,0,28,6670,1,0
1,1,0,24,90,0,1
1,1,0,30,683,0,0
0,0,0,32,595,2,1
0,0,1,40,4651,2,0
1,13,0,53,7174,1,0
1,1,0,93,987,0,0
1,1,0,16,486,0,1
1,1,0,55,193,0,1
0,0,0,39,67,0,1
1,1,0,24,339,0,1
1,1,1,63,555,0,0
0,0,0,28,96,0,1
1,1,0,52,717,0,0
0,0,0,40,842,1,0
1,1,0,30,166,0,1
1,24,0,20,3918,0,1
1,7,0,28,11023,1,0
1,1,1,87,954,0,0
1,1,0,61,3410,0,0
0,0,0,84,1475,1,1
1,1,0,43,645,0,1
1,1,0,15,69,0,1
0,0,0,15,151,0,1
1,1,0,24,76,0,1
1,1,0,32,93,0,1
1,1,0,28,298,0,1
1,3,0,46,534,1,0
1,1,0,30,271,0,1
1,2,0,67,954,0,0
0,0,0,15,322,1,1
1,1,0,74,888,1,1
1,1,0,21,492,0,0
0,0,0,40,4249,2,0
0,0,0,15,232,0,1
1,1,0,44,205,0,1
1,1,0,34,163,0,1
0,0,0,63,1739,1,0
1,0,0,3,522,0,1
1,24,0,20,3918,0,1
1,1,1,91,2000,0,0
0,0,0,66,2487,3,0
1,2,0,49,758,1,0
0,0,0,24,50,0,1
1,1,0,24,86,0,1
1,1,0,59,617,1,1
0,0,0,32,1733,1,0
0,0,0,24,54,0,1
1,1,0,55,625,1,1
0,0,0,40,1253,1,0
1,2,0,63,5147,1,0
1,2,0,49,1033,1,0
0,0,0,47,168,0,0
0,0,0,56,176,0,0
1,1,0,38,225,0,1
0,0,0,36,1218,0,0
0,0,0,21,50,0,1
1,1,0,53,106,0,1
1,1,0,52,187,0,1
0,0,1,71,2027,2,0
1,1,0,36,1070,0,0
0,0,0,42,587,2,1
1,1,0,38,222,0,1
1,2,0,50,1038,1,0
1,1,0,33,1113,0,0
0,0,0,23,221,0,1
0,0,0,28,102,0,1
0,0,0,36,1858,1,0
0,0,0,17,232,0,1
1,1,0,24,366,0,1
1,1,0,36,1293,0,0
1,1,0,63,851,1,1
1,2,0,45,1047,0,0
1,1,0,38,226,0,1
1,1,0,45,866,0,0
1,1,0,46,238,0,1
1,4,0,25,1667,0,0
1,1,0,27,212,0,1
0,0,0,35,1966,1,0
1,1,0,41,181,0,1
0,0,0,32,341,1,1
0,0,0,20,221,0,1
0,0,0,82,129,0,1
1,1,0,32,169,0,1
1,1,0,44,666,0,0
1,1,0,24,83,0,1
0,0,0,24,97,0,1
1,3,1,41,861,1,0
1,1,0,24,83,0,1
0,0,0,36,281,0,1
1,0,0,3,472,0,1
1,1,0,38,171,0,1
1,6,0,58,3699,2,0
1,1,0,30,244,1,1
1,1,0,39,399,0,1
1,2,0,43,6101,0,0
0,0,0,44,45,0,1
0,0,0,38,592,2,1
0,0,0,24,260,0,1
1,4,1,45,1296,1,0
1,7,0,37,3801,2,0
1,4,0,74,2423,0,0
0,0,0,35,397,0,0
0,0,0,41,846,1,0
0,0,1,53,4252,0,0
1,1,0,41,2972,1,0
0,0,0,39,1133,0,0
1,1,0,54,171,0,1
0,0,0,20,243,0,1
1,1,0,57,3097,1,0
0,0,0,4,842,0,1
0,0,0,25,57,0,1
1,1,0,74,871,1,1
1,14,0,41,19167,1,0
0,0,0,30,141,1,1
1,1,0,50,246,0,1
0,0,0,21,46,0,1
0,0,0,36,324,1,1
1,3,0,41,4190,0,0
0,0,0,12,41,0,1
1,1,0,56,945,1,1
1,6,0,45,12071,0,0
1,1,0,91,1345,0,0
1,1,0,31,185,0,1
1,1,0,29,173,0,1
0,0,0,44,112,0,1
1,1,0,30,164,0,1
1,10,0,45,25361,1,0
0,0,0,35,441,0,1
1,1,0,34,208,1,1
1,6,1,45,1657,1,0
0,0,0,81,132,1,1
0,0,0,18,242,0,1
1,1,1,25,579,0,0
0,0,0,13,132,0,1
1,1,0,41,265,0,1
0,0,0,42,5343,2,0
1,1,0,25,180,1,1
0,0,1,41,1504,2,1
0,0,0,46,1038,0,0
0,0,0,22,51,0,1
1,0,0,3,491,1,1
0,0,0,30,87,0,1
1,3,1,41,736,1,0
1,24,0,20,3918,0,1
0,0,0,18,45,0,1
1,1,0,23,171,0,1
1,1,0,91,1220,0,0
1,1,0,24,400,0,1
0,0,0,44,330,1,1
1,1,0,24,307,0,1
0,0,0,55,67,0,1
1,1,0,36,1506,0,0
1,1,0,25,270,0,1
1,1,0,39,491,0,0
1,1,0,24,198,0,1
1,1,0,60,186,0,1
1,1,0,50,1573,0,0
0,0,0,35,318,1,1
0,0,0,14,242,0,1
1,1,0,65,172,0,1
1,1,0,37,17234,0,0
0,0,0,46,3730,0,0
1,1,0,27,100,0,1
1,1,0,24,309,0,1
0,0,0,19,47,0,1
1,1,0,60,131,1,1
1,2,0,91,1658,0,0
0,0,0,17,46,0,1
1,1,0,24,170,0,1
0,0,0,17,241,0,1
0,0,0,32,598,2,1
1,2,0,91,1502,0,0
1,1,0,37,169,0,1
1,24,0,20,3918,0,1
1,1,0,39,200,0,1
0,0,0,39,972,0,0
0,0,0,35,317,1,1
0,0,0,12,86,0,1
0,0,0,54,2435,0,0
1,1,0,60,212,0,1
1,1,0,55,196,0,1
0,0,0,70,5791,0,0
0,0,0,75,64,0,1
1,2,0,15,635,0,0
1,1,0,41,645,0,1
1,1,0,29,162,0,1
0,0,0,22,122,0,1
1,9,0,58,2228,1,0
1,1,0,24,149,1,1
1,1,0,32,145,0,1
1,24,0,20,3894,0,1
1,1,0,41,1711,0,0
1,1,0,26,163,0,1
1,1,0,41,1087,1,0
1,2,0,48,555,0,0
1,1,1,52,1727,0,0
1,8,0,10,4929,1,0
0,0,0,62,7142,0,0
1,2,0,65,4995,0,0
1,1,0,52,1168,1,0
1,1,0,66,5087,3,0
0,0,0,15,412,0,1
1,1,0,34,89,0,1
1,3,0,56,4424,0,0
1,1,0,13,228,0,1
1,5,1,37,3846,0,0
1,24,0,20,3895,0,1
1,1,0,31,66,0,1
1,1,0,25,107,0,1
1,24,0,20,3918,0,1
0,0,0,4,821,0,1
1,1,0,57,548,0,0
0,0,0,41,600,2,1
0,0,0,40,2291,1,0
1,1,0,36,166,0,1
1,1,0,23,178,0,1
1,24,0,20,3918,0,1
1,2,0,22,6601,0,0
1,1,0,27,147,0,1
1,4,0,43,508,0,0
1,1,0,24,173,0,1
1,24,0,20,3918,0,1
1,4,0,78,2637,0,0
1,24,0,20,3918,0,1
0,0,0,32,598,2,1
1,0,0,74,7317,0,0
1,1,0,36,180,0,1
1,1,0,16,151,0,1
1,108,0,33,32948,5,0
1,3,0,37,6901,2,0
1,2,0,34,6040,0,0
0,0,0,36,589,0,0
0,0,0,15,727,0,0
0,0,0,50,1800,0,0
1,2,0,26,1202,0,0
1,2,0,50,763,1,0
0,0,0,28,147,0,0
1,1,0,16,147,0,1
0,0,0,93,129,0,1
1,24,0,20,3918,0,1
1,8,0,18,11853,1,0
1,1,0,49,645,1,1
1,24,0,20,3918,0,1
1,3,0,58,1819,0,0
0,0,0,82,129,0,1
1,24,0,20,3918,0,1
0,0,0,28,76,0,1
1,1,0,22,805,0,0
0,0,0,41,598,2,1
1,1,0,23,209,0,1
0,0,0,51,869,0,0
1,24,0,20,3918,0,1
1,1,0,22,1037,1,0
1,1,0,63,181,0,1
0,0,0,23,223,0,1
0,0,0,39,596,2,1
1,3,0,15,5164,2,0
0,0,0,46,306,1,1
0,0,0,22,621,2,0
1,1,0,37,79074,1,0
1,3,0,32,3084,0,0
0,0,0,56,686,0,0
0,0,0,16,914,0,0
1,1,0,49,1285,0,0
0,0,0,53,1002,0,0
0,0,0,41,745,0,0
1,1,0,22,515,0,0
0,0,0,29,591,2,1
0,0,0,22,725,0,0
1,24,0,20,3918,0,1
1,2,0,41,1629,0,0
1,1,0,15,76,0,1
1,1,0,24,67,0,1
0,0,0,46,1583,0,0
0,0,0,22,54,0,1
1,1,0,62,244,0,1
1,1,0,47,2191,0,0
1,24,0,20,3918,0,1
1,22,0,44,5693,2,0
1,7,0,53,9251,0,0
1,2,0,50,2442,0,0
1,4,0,66,4610,2,0
0,0,0,51,543,0,0
0,0,0,70,7683,1,0
0,0,0,40,1358,0,0
1,1,0,50,384,0,0
0,0,0,35,223,0,1
1,1,0,22,767,0,0
0,0,0,41,587,2,1
1,7,0,28,2645,0,0
1,24,0,20,3918,0,1
0,0,0,32,669,0,0
0,0,0,39,1418,0,0
1,2,0,46,1652,0,0
1,1,0,34,159,0,1
1,1,0,25,72,0,1
1,1,0,22,1752,1,0
1,5,1,41,4135,0,0
0,0,0,73,866,0,0
1,1,0,39,179,0,1
0,0,1,41,674,0,0
1,1,1,15,216,2,0
0,0,0,46,4011,2,0
1,18,0,40,9212,0,0
0,0,0,84,657,0,0
0,0,0,70,1163,0,0
0,0,0,35,378,0,0
1,1,0,35,653,0,0
1,1,0,29,287,0,1
0,0,0,40,2778,0,0
0,0,0,39,598,2,1
0,0,0,25,53,0,1
0,0,0,24,66,1,1
1,2,0,71,2826,0,0
0,0,0,28,581,2,1
1,1,0,26,171,0,1
1,1,0,67,420,0,1
0,0,0,50,728,1,0
1,1,0,36,649,0,1
0,0,0,57,837,0,0
1,15,0,35,6852,1,0
0,0,0,51,4781,1,0
1,5,0,51,10211,1,0
0,0,0,57,988,0,0
1,2,0,67,5729,1,0
1,1,0,37,45770,1,0
1,3,0,32,5169,0,0
1,1,0,57,181,0,1
0,0,1,48,319,0,0
0,0,0,23,83,0,1
0,0,0,15,56,0,1
1,2,0,19,1056,0,0
0,0,0,32,580,2,1
1,1,0,26,175,0,1
0,0,0,21,52,0,1
0,0,0,15,57,0,1
1,1,0,41,802,0,0
1,1,0,28,161,0,1
0,0,0,31,96,1,1
0,0,1,39,883,1,0
1,24,0,20,3918,0,1
0,0,0,42,86,0,1
0,0,0,27,1054,0,0
1,2,0,45,1817,0,0
1,2,0,17,1670,1,0
0,0,0,40,2552,0,0
0,0,0,43,1114,1,0
1,2,1,41,1380,0,0
0,0,0,38,1198,2,0
0,0,0,52,73,0,1
0,0,0,52,51,0,1
1,1,0,38,1224,0,0
1,1,0,17,134,0,1
0,0,0,38,597,2,1
0,0,0,75,146,0,1
1,6,0,89,1807,0,0
1,1,0,23,144,0,1
0,0,0,22,83,0,1
1,1,0,37,239,0,1
1,1,0,16,448,0,1
0,0,0,49,81,0,1
1,24,0,20,3918,0,1
0,0,1,30,1524,0,0
1,1,0,12,66,0,1
0,0,0,17,101,0,1
0,0,1,5,1717,0,0
0,0,0,22,39,0,1
0,0,0,21,50,0,1
0,0,0,44,127,0,1
1,1,0,74,860,1,1
0,0,0,62,47,0,1
1,14,0,25,4913,1,0
0,0,0,27,94,0,1
0,0,0,43,1271,1,0
0,0,0,30,6445,2,0
1,3,0,42,1040,3,0
1,1,0,42,2212,1,0
0,0,0,69,6855,2,0
1,4,0,34,16489,1,0
0,0,0,40,2554,1,0
0,0,0,20,40,0,1
1,1,0,39,178,0,1
1,21,0,42,29155,5,0
1,11,0,52,17523,0,0
0,0,0,23,53,0,1
0,0,1,74,566,0,0
0,0,0,20,46,0,1
1,24,0,20,3892,0,1
1,1,0,50,494,1,0
0,0,0,34,953,0,0
0,0,1,43,999,1,0
1,2,0,83,1162,0,0
0,0,0,61,1872,0,0
1,1,0,43,2450,0,0
1,1,0,54,10671,1,0
1,1,0,48,233,0,1
0,0,0,34,383,0,0
0,0,0,12,45,0,1
1,1,0,50,184,0,1
0,0,0,61,278,0,1
0,0,1,43,668,0,0
0,0,0,39,618,2,1
1,1,0,27,192,0,1
1,2,0,34,2305,0,0
1,1,0,27,217,0,1
0,0,0,16,317,1,1
0,0,0,24,136,0,0
1,8,0,22,996,0,0
1,1,0,85,1151,0,0
0,0,0,43,442,0,0
1,2,0,32,357,0,0
1,4,0,36,3439,0,0
1,4,0,12,2246,0,0
1,1,1,57,762,0,0
1,2,0,48,636,0,0
1,1,0,37,36125,0,0
1,24,0,20,3918,0,1
0,0,0,42,323,1,1
1,2,0,56,1062,0,0
1,1,0,18,387,0,1
1,1,0,34,310,0,1
1,2,1,78,1411,0,0
1,1,0,30,485,0,1
1,1,0,41,192,0,1
0,0,0,22,425,0,0
1,2,1,34,2851,0,0
1,1,0,49,176,0,1
0,0,0,45,1232,0,0
1,1,0,22,1326,1,0
1,3,0,43,2230,1,0
1,1,0,74,862,0,0
0,0,0,22,800,0,0
1,2,0,26,552,1,0
1,1,0,42,495,4,1
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
1,1,0,22,177,0,1
1,1,0,49,198,0,1
1,6,0,22,5036,0,0
0,0,0,48,55,0,1
1,1,0,54,168,0,1
1,3,1,45,522,1,0
0,0,0,46,341,1,1
0,0,0,39,6698,0,0
1,3,0,74,5477,0,0
1,2,0,35,1080,0,0
1,1,0,47,677,0,0
1,2,0,48,872,0,0
1,2,1,40,34106,1,0
1,2,0,25,547,1,0
1,1,0,34,512,0,0
1,1,0,43,5665,0,0
1,2,0,51,1296,0,0
0,0,0,25,581,2,1
1,1,0,42,2752,1,0
0,0,0,36,2866,1,0
1,10,0,61,9761,4,0
1,1,0,33,993,0,0
1,2,0,27,213,0,0
1,1,0,36,943,1,0
0,0,0,72,5598,0,0
1,6,0,40,1282,0,0
0,0,0,50,824,1,0
0,0,0,32,607,2,1
0,0,0,42,604,2,1
1,7,0,40,1754,0,0
1,1,0,26,94,0,1
1,24,0,20,3918,0,1
1,1,0,28,88,0,1
0,0,0,15,768,0,0
1,1,0,31,71,0,1
0,0,0,39,592,2,1
1,2,1,43,795,1,0
1,1,0,96,608,1,1
0,0,0,40,1354,0,0
0,0,0,33,399,0,0
1,8,0,39,1385,0,0
0,0,0,15,1085,0,0
1,3,0,61,3384,0,0
0,0,0,22,1653,2,0
1,5,0,25,3769,0,0
1,1,0,18,206,2,1
0,0,0,71,1522,2,0
0,0,0,68,129,0,1
1,1,0,15,924,1,0
0,0,0,36,325,1,1
0,0,1,73,959,0,1
1,1,0,54,2463,0,0
1,1,0,24,87,0,1
1,1,0,21,167,0,1
1,2,1,30,800,1,0
1,1,0,15,93,0,1
0,0,0,38,598,2,1
0,0,0,29,272,1,0
0,0,0,12,40,0,1
1,1,0,46,173,0,1
1,4,0,74,25919,2,0
1,16,0,46,12169,0,0
1,1,0,61,517,0,0
0,0,0,58,4951,1,0
0,0,0,45,1589,0,0
0,0,0,37,836,0,0
1,1,0,33,1149,2,0
1,3,0,45,916,1,0
0,0,0,32,329,1,1
0,0,0,26,550,0,1
1,2,0,41,25275,3,0
0,0,0,14,43,0,1
0,0,0,42,585,2,1
0,0,0,15,248,0,0
1,1,0,52,622,1,1
1,1,0,51,706,1,1
1,1,0,26,151,0,1
0,0,0,10,717,0,0
0,0,0,46,339,1,1
0,0,0,80,1482,1,1
0,0,0,41,3000,1,0
0,0,0,55,563,0,0
1,2,0,46,5312,2,0
1,3,0,48,1108,0,0
0,0,0,73,722,0,0
0,0,0,43,1162,1,0
1,2,0,48,765,0,0
0,0,0,61,81,0,1
1,1,0,55,151,0,1
0,0,0,40,274,0,1
1,24,0,20,3918,0,1
1,3,0,48,999,0,0
1,1,0,7,171,0,1
0,0,0,24,45,0,1
1,2,0,48,399,0,0
1,1,0,61,235,0,1
1,1,0,28,151,0,1
1,1,0,47,919,1,1
0,0,0,43,2279,0,0
0,0,0,42,598,0,0
1,5,0,48,1527,0,0
1,2,0,48,989,0,0
1,3,0,34,3592,0,0
0,0,0,51,462,0,0
1,3,0,39,2025,0,0
1,2,0,30,1211,1,0
0,0,0,21,57,0,1
0,0,0,51,1000,0,0
0,0,0,28,251,0,1
1,1,0,58,154,0,1
0,0,1,43,657,0,0
0,0,0,37,832,1,0
1,11,0,101,4619,0,0
1,2,0,29,1206,1,0
1,1,0,52,1404,0,0
0,0,0,45,1213,1,0
1,50,0,29,21705,2,0
1,1,0,54,610,1,1
1,1,0,44,179,0,1
1,3,0,79,2267,0,0
0,0,0,37,553,0,0
1,1,0,18,195,0,1
1,4,0,33,1067,1,0
0,0,0,42,603,0,0
0,0,0,10,332,1,1
1,24,0,20,3894,0,1
1,1,0,18,211,0,1
1,6,0,39,2867,1,0
0,0,0,7,47,0,1
0,0,0,79,303,0,0
0,0,0,42,675,0,0
1,2,0,44,1521,1,0
1,7,0,59,1871,0,0
0,0,0,42,586,2,1
0,0,0,71,79,0,1
0,0,0,21,102,1,1
0,0,0,57,82,0,1
0,0,0,74,126,0,1
1,1,0,27,649,0,1
0,0,0,48,344,1,1
1,1,0,29,274,0,1
0,0,0,21,218,0,1
0,0,0,41,587,2,1
1,1,0,60,176,0,1
1,1,0,55,149,0,1
1,24,0,20,3918,0,1
0,0,0,20,110,0,1
1,24,0,20,3918,0,1
1,1,0,63,272,0,1
0,0,0,18,110,0,1
1,1,0,33,103,1,1
1,1,0,29,213,0,1
0,0,0,7,43,0,1
0,0,0,48,323,1,1
1,1,0,50,221,0,1
1,1,0,24,411,0,1
1,1,0,63,188,0,1
1,1,0,37,254,0,1
1,1,0,25,211,0,1
1,1,0,60,272,0,1
1,1,0,48,160,0,1
1,1,0,16,381,0,1
1,1,0,33,127,0,1
1,1,0,16,272,0,1
0,0,0,17,111,0,1
1,1,0,27,189,0,1
1,1,0,32,89,0,1
0,0,0,18,112,0,1
1,1,0,24,71,0,1
1,1,0,50,200,0,1
1,1,0,27,251,0,1
0,0,0,24,321,1,1
1,1,0,44,174,0,1
1,1,0,44,178,0,1
0,0,0,22,109,0,1
0,0,0,39,591,2,1
0,0,0,48,335,1,1
1,1,0,34,337,0,1
1,1,0,26,645,0,1
0,0,0,21,317,1,1
1,1,0,43,75,0,1
1,2,0,28,187,0,1
1,10,1,40,16131,2,0
1,2,0,43,1516,1,0
1,0,0,45,1298,0,0
1,1,0,43,1172,0,0
0,0,0,30,578,1,0
1,9,0,42,2106,2,0
1,5,0,45,4712,1,0
0,0,0,37,1800,0,0
1,1,0,37,622,0,0
0,0,0,42,929,0,0
0,0,0,46,2145,0,0
0,0,0,69,4202,0,0
1,2,0,30,1223,1,0
1,2,0,43,1218,1,0
1,2,0,30,818,0,0
0,0,0,58,780,3,0
1,1,0,75,882,1,0
0,0,0,46,938,0,0
1,1,0,47,3155,1,0
1,2,0,43,663,1,0
